NPD_ID,Noise Metric,Op Mode,Power Setting,Engine Type,Wight class,Number Of Engines,Landing Distance,MTOW(Ibs),L_10000ft
V2525,LAmax,D,10500,Jet,Large,2,3000,156000,48.7
V2525,LAmax,D,13150,Jet,Large,2,3000,156000,51
V2525,PNLTM,A,6950,Jet,Large,2,3000,156000,51.3
V2525,PNLTM,D,10500,Jet,Large,2,3000,156000,54.9
V2525,LAmax,D,18500,Jet,Large,2,3000,156000,56
V2525,EPNL,A,3000,Jet,Large,2,3000,156000,56.5
V2525,PNLTM,D,13150,Jet,Large,2,3000,156000,57.8
V2525,EPNL,A,6950,Jet,Large,2,3000,156000,59.5
V2525,LAmax,D,23000,Jet,Large,2,3000,156000,61
V2525,SEL,A,3000,Jet,Large,2,3000,156000,61.7
V2525,EPNL,D,10500,Jet,Large,2,3000,156000,63.1
V2525,SEL,A,6950,Jet,Large,2,3000,156000,63.7
V2525,PNLTM,D,18500,Jet,Large,2,3000,156000,63.8
V2525,SEL,D,10500,Jet,Large,2,3000,156000,65.7
V2525,EPNL,D,13150,Jet,Large,2,3000,156000,66
V2525,SEL,D,13150,Jet,Large,2,3000,156000,68.2
V2525,PNLTM,D,23000,Jet,Large,2,3000,156000,68.8
V2525,EPNL,D,18500,Jet,Large,2,3000,156000,72
V2525,SEL,D,18500,Jet,Large,2,3000,156000,73.2
V2525,EPNL,D,23000,Jet,Large,2,3000,156000,77
V2525,SEL,D,23000,Jet,Large,2,3000,156000,78
V2522A,LAmax,A,2000,Jet,Large,2,4364,166449,42.6
V2522A,LAmax,A,2700,Jet,Large,2,4364,166449,42.8
V2522A,LAmax,A,6000,Jet,Large,2,4364,166449,43.7
V2522A,LAmax,D,10000,Jet,Large,2,4364,166449,43.8
V2522A,LAmax,D,14000,Jet,Large,2,4364,166449,47.9
V2522A,PNLTM,A,2000,Jet,Large,2,4364,166449,50.6
V2522A,PNLTM,A,2700,Jet,Large,2,4364,166449,50.8
V2522A,PNLTM,A,6000,Jet,Large,2,4364,166449,51.9
V2522A,PNLTM,D,10000,Jet,Large,2,4364,166449,53.6
V2522A,LAmax,D,18000,Jet,Large,2,4364,166449,53.6
V2522A,LAmax,D,21000,Jet,Large,2,4364,166449,56.3
V2522A,PNLTM,D,14000,Jet,Large,2,4364,166449,57.6
V2522A,EPNL,A,2000,Jet,Large,2,4364,166449,57.7
V2522A,EPNL,A,2700,Jet,Large,2,4364,166449,57.8
V2522A,EPNL,A,6000,Jet,Large,2,4364,166449,59
V2522A,SEL,A,2000,Jet,Large,2,4364,166449,60.2
V2522A,SEL,A,2700,Jet,Large,2,4364,166449,60.4
V2522A,EPNL,D,10000,Jet,Large,2,4364,166449,60.5
V2522A,SEL,A,6000,Jet,Large,2,4364,166449,61.2
V2522A,SEL,D,10000,Jet,Large,2,4364,166449,61.7
V2522A,EPNL,D,14000,Jet,Large,2,4364,166449,64.2
V2522A,PNLTM,D,18000,Jet,Large,2,4364,166449,64.6
V2522A,SEL,D,14000,Jet,Large,2,4364,166449,65.4
V2522A,PNLTM,D,21000,Jet,Large,2,4364,166449,67.3
V2522A,EPNL,D,18000,Jet,Large,2,4364,166449,71.3
V2522A,SEL,D,18000,Jet,Large,2,4364,166449,71.3
V2522A,SEL,D,21000,Jet,Large,2,4364,166449,73.6
V2522A,EPNL,D,21000,Jet,Large,2,4364,166449,74
TAY651,LAmax,A,5000,Jet,Large,3,4448,169000,47.3
TAY651,LAmax,A,7000,Jet,Large,3,4448,169000,53.4
TAY651,PNLTM,A,5000,Jet,Large,3,4448,169000,53.6
TAY651,EPNL,A,5000,Jet,Large,3,4448,169000,55.6
TAY651,LAmax,D,9000,Jet,Large,3,4448,169000,56.6
TAY651,PNLTM,A,7000,Jet,Large,3,4448,169000,58.7
TAY651,LAmax,D,11000,Jet,Large,3,4448,169000,59.4
TAY651,PNLTM,D,9000,Jet,Large,3,4448,169000,63.6
TAY651,SEL,A,5000,Jet,Large,3,4448,169000,63.7
TAY651,LAmax,D,13000,Jet,Large,3,4448,169000,64.4
TAY651,EPNL,A,7000,Jet,Large,3,4448,169000,68.4
TAY651,PNLTM,D,11000,Jet,Large,3,4448,169000,68.4
TAY651,SEL,A,7000,Jet,Large,3,4448,169000,68.7
TAY651,SEL,D,9000,Jet,Large,3,4448,169000,71.7
TAY651,EPNL,D,9000,Jet,Large,3,4448,169000,72.5
TAY651,PNLTM,D,13000,Jet,Large,3,4448,169000,73.1
TAY651,SEL,D,11000,Jet,Large,3,4448,169000,74.3
TAY651,EPNL,D,11000,Jet,Large,3,4448,169000,74.8
TAY651,SEL,D,13000,Jet,Large,3,4448,169000,78.7
TAY651,EPNL,D,13000,Jet,Large,3,4448,169000,81.2
3JT8E7,LAmax,A,3000,Jet,Large,3,4867,169500,47.2
3JT8E7,LAmax,A,5000,Jet,Large,3,4867,169500,50.2
3JT8E7,PNLTM,A,3000,Jet,Large,3,4867,169500,52.1
3JT8D,LAmax,A,3000,Jet,Large,3,4867,169500,53
3JT8E7,PNLTM,A,5000,Jet,Large,3,4867,169500,54.7
3JT8E7,LAmax,D,7000,Jet,Large,3,4867,169500,55
3JT8D,LAmax,A,6000,Jet,Large,3,4867,169500,57.1
3JT8D,PNLTM,A,3000,Jet,Large,3,4867,169500,60.2
3JT8E7,PNLTM,D,7000,Jet,Large,3,4867,169500,60.2
3JT8E7,EPNL,A,3000,Jet,Large,3,4867,169500,60.3
3JT8E7,LAmax,D,10000,Jet,Large,3,4867,169500,60.8
3JT8D,LAmax,D,8000,Jet,Large,3,4867,169500,61.9
3JT8E7,SEL,A,3000,Jet,Large,3,4867,169500,62.1
3JT8E7,EPNL,A,5000,Jet,Large,3,4867,169500,62.9
3JT8D,PNLTM,A,6000,Jet,Large,3,4867,169500,64.8
3JT8E7,SEL,A,5000,Jet,Large,3,4867,169500,65.1
3JT8E7,LAmax,D,12000,Jet,Large,3,4867,169500,65.1
3JT8D,LAmax,D,10000,Jet,Large,3,4867,169500,66.9
3JT8D,SEL,A,3000,Jet,Large,3,4867,169500,67.4
3JT8E7,PNLTM,D,10000,Jet,Large,3,4867,169500,67.7
3JT8E7,LAmax,D,14000,Jet,Large,3,4867,169500,68.3
3JT8D,EPNL,A,3000,Jet,Large,3,4867,169500,68.4
3JT8E7,EPNL,D,7000,Jet,Large,3,4867,169500,68.4
3JT8D,PNLTM,D,8000,Jet,Large,3,4867,169500,68.5
3JT8E7,SEL,D,7000,Jet,Large,3,4867,169500,69.9
3JT8D,LAmax,D,12000,Jet,Large,3,4867,169500,72.1
3JT8E7,PNLTM,D,12000,Jet,Large,3,4867,169500,72.2
3JT8D,SEL,A,6000,Jet,Large,3,4867,169500,72.7
3JT8D,EPNL,A,6000,Jet,Large,3,4867,169500,73
3JT8D,PNLTM,D,10000,Jet,Large,3,4867,169500,74.1
3JT8E7,SEL,D,10000,Jet,Large,3,4867,169500,75.7
3JT8E7,EPNL,D,10000,Jet,Large,3,4867,169500,75.9
3JT8E7,PNLTM,D,14000,Jet,Large,3,4867,169500,76.5
3JT8D,EPNL,D,8000,Jet,Large,3,4867,169500,76.7
3JT8D,SEL,D,8000,Jet,Large,3,4867,169500,77.1
3JT8D,LAmax,D,14000,Jet,Large,3,4867,169500,77.8
3JT8E7,SEL,D,12000,Jet,Large,3,4867,169500,80
3JT8D,PNLTM,D,12000,Jet,Large,3,4867,169500,80.3
3JT8E7,EPNL,D,12000,Jet,Large,3,4867,169500,80.4
3JT8D,SEL,D,10000,Jet,Large,3,4867,169500,81.8
3JT8D,EPNL,D,10000,Jet,Large,3,4867,169500,82.3
3JT8E7,SEL,D,14000,Jet,Large,3,4867,169500,83.2
3JT8E7,EPNL,D,14000,Jet,Large,3,4867,169500,84.7
3JT8D,PNLTM,D,14000,Jet,Large,3,4867,169500,86.7
3JT8D,SEL,D,12000,Jet,Large,3,4867,169500,87
3JT8D,EPNL,D,12000,Jet,Large,3,4867,169500,88.5
3JT8D,SEL,D,14000,Jet,Large,3,4867,169500,92.3
3JT8D,EPNL,D,14000,Jet,Large,3,4867,169500,94.9
V2527A,LAmax,D,10000,Jet,Large,2,4917,169756,44
V2527A,LAmax,A,2000,Jet,Large,2,4917,169756,44.4
V2527A,LAmax,A,2700,Jet,Large,2,4917,169756,44.4
V2527A,LAmax,A,6000,Jet,Large,2,4917,169756,45
CFM565,LAmax,A,2700,Jet,Large,2,4753,169756,45.3
CFM565,LAmax,A,6000,Jet,Large,2,4753,169756,45.5
V2527A,LAmax,D,14000,Jet,Large,2,4917,169756,48.1
CFM565,LAmax,D,12000,Jet,Large,2,4753,169756,48.6
CFM565,LAmax,D,15500,Jet,Large,2,4753,169756,52.1
V2527A,PNLTM,A,2000,Jet,Large,2,4917,169756,53
V2527A,PNLTM,A,2700,Jet,Large,2,4917,169756,53
CFM565,PNLTM,A,2700,Jet,Large,2,4753,169756,53.5
V2527A,PNLTM,A,6000,Jet,Large,2,4917,169756,53.5
V2527A,PNLTM,D,10000,Jet,Large,2,4917,169756,53.8
CFM565,PNLTM,A,6000,Jet,Large,2,4753,169756,54.1
V2527A,LAmax,D,19000,Jet,Large,2,4917,169756,54.1
CFM565,LAmax,D,19000,Jet,Large,2,4753,169756,55.5
CFM565,PNLTM,D,12000,Jet,Large,2,4753,169756,57.8
V2527A,LAmax,D,23000,Jet,Large,2,4917,169756,57.9
V2527A,PNLTM,D,14000,Jet,Large,2,4917,169756,58
CFM565,LAmax,D,22500,Jet,Large,2,4753,169756,59.4
V2527A,EPNL,A,2000,Jet,Large,2,4917,169756,59.8
V2527A,EPNL,A,2700,Jet,Large,2,4917,169756,59.9
V2527A,EPNL,A,6000,Jet,Large,2,4917,169756,60.4
V2527A,EPNL,D,10000,Jet,Large,2,4917,169756,60.6
CFM565,EPNL,A,2700,Jet,Large,2,4753,169756,60.8
CFM565,EPNL,A,6000,Jet,Large,2,4753,169756,61.6
V2527A,SEL,A,2000,Jet,Large,2,4917,169756,61.9
V2527A,SEL,D,10000,Jet,Large,2,4917,169756,61.9
V2527A,SEL,A,2700,Jet,Large,2,4917,169756,62
V2527A,SEL,A,6000,Jet,Large,2,4917,169756,62.5
CFM565,SEL,A,2700,Jet,Large,2,4753,169756,62.9
CFM565,PNLTM,D,15500,Jet,Large,2,4753,169756,63.1
CFM565,SEL,A,6000,Jet,Large,2,4753,169756,63.3
V2527A,EPNL,D,14000,Jet,Large,2,4917,169756,64.5
V2527A,PNLTM,D,19000,Jet,Large,2,4917,169756,65
CFM565,EPNL,D,12000,Jet,Large,2,4753,169756,65.1
V2527A,SEL,D,14000,Jet,Large,2,4917,169756,65.6
CFM565,SEL,D,12000,Jet,Large,2,4753,169756,66
CFM565,PNLTM,D,19000,Jet,Large,2,4753,169756,66.2
V2527A,PNLTM,D,23000,Jet,Large,2,4917,169756,69.5
CFM565,EPNL,D,15500,Jet,Large,2,4753,169756,69.8
CFM565,SEL,D,15500,Jet,Large,2,4753,169756,69.9
CFM565,PNLTM,D,22500,Jet,Large,2,4753,169756,70.7
V2527A,SEL,D,19000,Jet,Large,2,4917,169756,71.5
V2527A,EPNL,D,19000,Jet,Large,2,4917,169756,71.6
CFM565,SEL,D,19000,Jet,Large,2,4753,169756,73.2
CFM565,EPNL,D,19000,Jet,Large,2,4753,169756,73.5
V2527A,SEL,D,23000,Jet,Large,2,4917,169756,75.1
V2527A,EPNL,D,23000,Jet,Large,2,4917,169756,75.7
CFM565,SEL,D,22500,Jet,Large,2,4753,169756,76.5
CFM565,EPNL,D,22500,Jet,Large,2,4753,169756,77
7378MAX,LAmax,A,4000,Jet,Large,2,4965,181200,43.5
7378MAX,LAmax,A,3000,Jet,Large,2,4965,181200,43.6
7378MAX,LAmax,A,5000,Jet,Large,2,4965,181200,43.6
7378MAX,LAmax,A,6000,Jet,Large,2,4965,181200,43.9
7378MAX,LAmax,A,7000,Jet,Large,2,4965,181200,44.3
7378MAX,LAmax,D,10000,Jet,Large,2,4965,181200,46.8
7378MAX,LAmax,D,13000,Jet,Large,2,4965,181200,48.5
7378MAX,LAmax,D,16000,Jet,Large,2,4965,181200,50.3
7378MAX,PNLTM,A,4000,Jet,Large,2,4965,181200,51.2
7378MAX,PNLTM,A,5000,Jet,Large,2,4965,181200,51.3
7378MAX,PNLTM,A,3000,Jet,Large,2,4965,181200,51.5
7378MAX,PNLTM,A,6000,Jet,Large,2,4965,181200,51.5
7378MAX,PNLTM,A,7000,Jet,Large,2,4965,181200,52
7378MAX,LAmax,D,19000,Jet,Large,2,4965,181200,52.1
7378MAX,LAmax,D,22000,Jet,Large,2,4965,181200,54
7378MAX,PNLTM,D,10000,Jet,Large,2,4965,181200,55.2
7378MAX,LAmax,D,24500,Jet,Large,2,4965,181200,55.7
7378MAX,PNLTM,D,13000,Jet,Large,2,4965,181200,57.1
7378MAX,EPNL,A,3000,Jet,Large,2,4965,181200,58.3
7378MAX,EPNL,A,4000,Jet,Large,2,4965,181200,58.4
7378MAX,EPNL,A,5000,Jet,Large,2,4965,181200,58.6
7378MAX,EPNL,A,6000,Jet,Large,2,4965,181200,58.9
7378MAX,PNLTM,D,16000,Jet,Large,2,4965,181200,59.1
7378MAX,EPNL,A,7000,Jet,Large,2,4965,181200,59.3
7378MAX,SEL,A,3000,Jet,Large,2,4965,181200,60.8
7378MAX,SEL,A,4000,Jet,Large,2,4965,181200,60.9
7378MAX,SEL,A,5000,Jet,Large,2,4965,181200,61.1
7378MAX,PNLTM,D,19000,Jet,Large,2,4965,181200,61.1
7378MAX,SEL,A,6000,Jet,Large,2,4965,181200,61.4
7378MAX,SEL,A,7000,Jet,Large,2,4965,181200,61.8
7378MAX,EPNL,D,10000,Jet,Large,2,4965,181200,61.8
7378MAX,SEL,D,10000,Jet,Large,2,4965,181200,63.2
7378MAX,PNLTM,D,22000,Jet,Large,2,4965,181200,63.2
7378MAX,EPNL,D,13000,Jet,Large,2,4965,181200,64.1
7378MAX,SEL,D,13000,Jet,Large,2,4965,181200,64.8
7378MAX,PNLTM,D,24500,Jet,Large,2,4965,181200,65.1
7378MAX,EPNL,D,16000,Jet,Large,2,4965,181200,66.3
7378MAX,SEL,D,16000,Jet,Large,2,4965,181200,66.7
7378MAX,EPNL,D,19000,Jet,Large,2,4965,181200,68.5
7378MAX,SEL,D,19000,Jet,Large,2,4965,181200,68.7
7378MAX,EPNL,D,22000,Jet,Large,2,4965,181200,70.6
7378MAX,SEL,D,22000,Jet,Large,2,4965,181200,70.8
7378MAX,EPNL,D,24500,Jet,Large,2,4965,181200,72.6
7378MAX,SEL,D,24500,Jet,Large,2,4965,181200,72.8
V2530,LAmax,A,2000,Jet,Large,2,5587,196211,43.2
V2530,LAmax,A,6000,Jet,Large,2,5587,196211,44.4
V2530,LAmax,D,13000,Jet,Large,2,5587,196211,47.6
V2530,PNLTM,A,2000,Jet,Large,2,5587,196211,51.4
V2530,LAmax,D,18000,Jet,Large,2,5587,196211,51.9
V2530,PNLTM,A,6000,Jet,Large,2,5587,196211,52.5
V2530,LAmax,D,22000,Jet,Large,2,5587,196211,56.9
V2530,PNLTM,D,13000,Jet,Large,2,5587,196211,57.4
V2530,EPNL,A,2000,Jet,Large,2,5587,196211,58.3
V2530,EPNL,A,6000,Jet,Large,2,5587,196211,59.7
V2530,SEL,A,2000,Jet,Large,2,5587,196211,60.5
V2530,LAmax,D,27000,Jet,Large,2,5587,196211,61.5
V2530,SEL,A,6000,Jet,Large,2,5587,196211,61.7
V2530,PNLTM,D,18000,Jet,Large,2,5587,196211,62.5
V2530,EPNL,D,13000,Jet,Large,2,5587,196211,64.7
V2530,SEL,D,13000,Jet,Large,2,5587,196211,65.5
V2530,PNLTM,D,22000,Jet,Large,2,5587,196211,68.2
V2530,EPNL,D,18000,Jet,Large,2,5587,196211,69.5
V2530,SEL,D,18000,Jet,Large,2,5587,196211,69.5
V2530,PNLTM,D,27000,Jet,Large,2,5587,196211,73.5
V2530,SEL,D,22000,Jet,Large,2,5587,196211,74
V2530,EPNL,D,22000,Jet,Large,2,5587,196211,74.7
V2530,SEL,D,27000,Jet,Large,2,5587,196211,78.6
V2530,EPNL,D,27000,Jet,Large,2,5587,196211,79.9
3JT8E5,LAmax,A,3000,Jet,Large,3,4922,208000,49
3JT8DQ,LAmax,A,3000,Jet,Large,3,5444,208000,51.2
3JT8E5,LAmax,A,5000,Jet,Large,3,4922,208000,52.2
3JT8E5,PNLTM,A,3000,Jet,Large,3,4922,208000,54.3
3JT8DQ,LAmax,A,6000,Jet,Large,3,5444,208000,55.4
3JT8E5,LAmax,D,7000,Jet,Large,3,4922,208000,55.8
3JT8DQ,PNLTM,A,3000,Jet,Large,3,5444,208000,56.8
3JT8E5,PNLTM,A,5000,Jet,Large,3,4922,208000,59.4
3JT8DQ,LAmax,D,8000,Jet,Large,3,5444,208000,60.6
3JT8E5,LAmax,D,10000,Jet,Large,3,4922,208000,61.3
3JT8E5,PNLTM,D,7000,Jet,Large,3,4922,208000,61.5
3JT8E5,EPNL,A,3000,Jet,Large,3,4922,208000,62.5
3JT8DQ,PNLTM,A,6000,Jet,Large,3,5444,208000,62.6
3JT8E5,SEL,A,3000,Jet,Large,3,4922,208000,63.9
3JT8DQ,EPNL,A,3000,Jet,Large,3,5444,208000,65
3JT8DQ,SEL,A,3000,Jet,Large,3,5444,208000,65.6
3JT8DQ,LAmax,D,10000,Jet,Large,3,5444,208000,66.1
3JT8E5,LAmax,D,12000,Jet,Large,3,4922,208000,66.7
3JT8E5,SEL,A,5000,Jet,Large,3,4922,208000,67.1
3JT8E5,EPNL,A,5000,Jet,Large,3,4922,208000,67.6
3JT8DQ,PNLTM,D,8000,Jet,Large,3,5444,208000,68.1
3JT8E5,PNLTM,D,10000,Jet,Large,3,4922,208000,68.7
3JT8E5,EPNL,D,7000,Jet,Large,3,4922,208000,69.7
3JT8E5,SEL,D,7000,Jet,Large,3,4922,208000,70.7
3JT8DQ,EPNL,A,6000,Jet,Large,3,5444,208000,70.8
3JT8DQ,SEL,A,6000,Jet,Large,3,5444,208000,70.8
3JT8E5,LAmax,D,14000,Jet,Large,3,4922,208000,70.9
3JT8DQ,LAmax,D,12000,Jet,Large,3,5444,208000,71.7
3JT8DQ,PNLTM,D,10000,Jet,Large,3,5444,208000,73.9
3JT8E5,PNLTM,D,12000,Jet,Large,3,4922,208000,75.1
3JT8DQ,SEL,D,8000,Jet,Large,3,5444,208000,75.8
3JT8E5,SEL,D,10000,Jet,Large,3,4922,208000,76.2
3JT8DQ,EPNL,D,8000,Jet,Large,3,5444,208000,76.3
3JT8E5,EPNL,D,10000,Jet,Large,3,4922,208000,76.9
3JT8DQ,LAmax,D,14000,Jet,Large,3,5444,208000,77.6
3JT8DQ,PNLTM,D,12000,Jet,Large,3,5444,208000,79.8
3JT8E5,PNLTM,D,14000,Jet,Large,3,4922,208000,79.8
3JT8DQ,SEL,D,10000,Jet,Large,3,5444,208000,81
3JT8E5,SEL,D,12000,Jet,Large,3,4922,208000,81.6
3JT8DQ,EPNL,D,10000,Jet,Large,3,5444,208000,82.1
3JT8E5,EPNL,D,12000,Jet,Large,3,4922,208000,83.3
3JT8E5,SEL,D,14000,Jet,Large,3,4922,208000,85.8
3JT8DQ,SEL,D,12000,Jet,Large,3,5444,208000,86.2
3JT8DQ,PNLTM,D,14000,Jet,Large,3,5444,208000,86.2
3JT8DQ,EPNL,D,12000,Jet,Large,3,5444,208000,88
3JT8E5,EPNL,D,14000,Jet,Large,3,4922,208000,88
3JT8DQ,SEL,D,14000,Jet,Large,3,5444,208000,92.1
3JT8DQ,EPNL,D,14000,Jet,Large,3,5444,208000,94.4
PW2037,LAmax,A,5000,Jet,Large,2,4790,255000,46.2
PW2037,LAmax,D,13000,Jet,Large,2,4790,255000,47.6
PW2037,LAmax,A,12000,Jet,Large,2,4790,255000,49
PW2037,PNLTM,A,5000,Jet,Large,2,4790,255000,51
PW2037,LAmax,D,24000,Jet,Large,2,4790,255000,53.3
PW2037,PNLTM,A,12000,Jet,Large,2,4790,255000,53.7
PW2037,PNLTM,D,13000,Jet,Large,2,4790,255000,55.5
PW2037,LAmax,D,30000,Jet,Large,2,4790,255000,57
PW2037,EPNL,A,5000,Jet,Large,2,4790,255000,59.2
PW2037,SEL,A,5000,Jet,Large,2,4790,255000,61.1
PW2037,LAmax,D,36000,Jet,Large,2,4790,255000,61.6
PW2037,EPNL,A,12000,Jet,Large,2,4790,255000,61.9
PW2037,PNLTM,D,24000,Jet,Large,2,4790,255000,62.4
PW2037,SEL,D,13000,Jet,Large,2,4790,255000,62.5
PW2037,EPNL,D,13000,Jet,Large,2,4790,255000,63.7
PW2037,SEL,A,12000,Jet,Large,2,4790,255000,63.9
PW2037,PNLTM,D,30000,Jet,Large,2,4790,255000,65.3
PW2037,SEL,D,24000,Jet,Large,2,4790,255000,68.2
PW2037,PNLTM,D,36000,Jet,Large,2,4790,255000,68.5
PW2037,EPNL,D,24000,Jet,Large,2,4790,255000,70.6
PW2037,SEL,D,30000,Jet,Large,2,4790,255000,71.9
PW2037,EPNL,D,30000,Jet,Large,2,4790,255000,73.5
PW2037,SEL,D,36000,Jet,Large,2,4790,255000,76.5
PW2037,EPNL,D,36000,Jet,Large,2,4790,255000,76.7
RR535E,LAmax,A,6000,Jet,Large,2,5651,275000,45.1
RR535E,LAmax,A,7000,Jet,Large,2,5651,275000,45.4
RR535E,LAmax,A,8000,Jet,Large,2,5651,275000,45.8
RR535E,LAmax,A,9000,Jet,Large,2,5651,275000,46.2
RR535E,LAmax,D,10000,Jet,Large,2,5651,275000,46.3
RR535E,LAmax,D,15000,Jet,Large,2,5651,275000,49.8
RR535E,LAmax,D,20000,Jet,Large,2,5651,275000,53
RR535E,PNLTM,A,6000,Jet,Large,2,5651,275000,53.1
RR535E,PNLTM,A,7000,Jet,Large,2,5651,275000,53.5
RR535E,PNLTM,A,8000,Jet,Large,2,5651,275000,54
RR535E,PNLTM,D,10000,Jet,Large,2,5651,275000,54.3
RR535E,PNLTM,A,9000,Jet,Large,2,5651,275000,54.5
RR535E,LAmax,D,25000,Jet,Large,2,5651,275000,55.9
RR535E,PNLTM,D,15000,Jet,Large,2,5651,275000,58.5
RR535E,LAmax,D,30000,Jet,Large,2,5651,275000,58.7
RR535E,EPNL,D,10000,Jet,Large,2,5651,275000,61
RR535E,EPNL,A,6000,Jet,Large,2,5651,275000,61.8
RR535E,EPNL,A,7000,Jet,Large,2,5651,275000,62.1
RR535E,PNLTM,D,20000,Jet,Large,2,5651,275000,62.3
RR535E,EPNL,A,8000,Jet,Large,2,5651,275000,62.5
RR535E,SEL,A,6000,Jet,Large,2,5651,275000,62.9
RR535E,EPNL,A,9000,Jet,Large,2,5651,275000,63
RR535E,SEL,D,10000,Jet,Large,2,5651,275000,63
RR535E,LAmax,D,35000,Jet,Large,2,5651,275000,63
RR535E,SEL,A,7000,Jet,Large,2,5651,275000,63.2
RR535E,SEL,A,8000,Jet,Large,2,5651,275000,63.6
RR535E,SEL,A,9000,Jet,Large,2,5651,275000,64
RR535E,PNLTM,D,25000,Jet,Large,2,5651,275000,65.6
RR535E,EPNL,D,15000,Jet,Large,2,5651,275000,66
RR535E,SEL,D,15000,Jet,Large,2,5651,275000,67
RR535E,PNLTM,D,30000,Jet,Large,2,5651,275000,68.7
RR535E,EPNL,D,20000,Jet,Large,2,5651,275000,70.2
RR535E,SEL,D,20000,Jet,Large,2,5651,275000,70.4
RR535E,PNLTM,D,35000,Jet,Large,2,5651,275000,73.4
RR535E,SEL,D,25000,Jet,Large,2,5651,275000,73.5
RR535E,EPNL,D,25000,Jet,Large,2,5651,275000,73.6
RR535E,SEL,D,30000,Jet,Large,2,5651,275000,76.5
RR535E,EPNL,D,30000,Jet,Large,2,5651,275000,76.7
RR535E,SEL,D,35000,Jet,Large,2,5651,275000,80.9
RR535E,EPNL,D,35000,Jet,Large,2,5651,275000,81.2
JT3D,LAmax,A,4000,Jet,Heavy,4,6893,302400,50.9
JT4A,PNLTM,A,4000,Jet,Heavy,4,6682,302400,54.1
JT4A,LAmax,A,4000,Jet,Heavy,4,6682,302400,54.5
JT3D,LAmax,A,6000,Jet,Heavy,4,6893,302400,55.3
JT4A,LAmax,A,6000,Jet,Heavy,4,6682,302400,56.3
JT3D,PNLTM,A,4000,Jet,Heavy,4,6893,302400,56.5
JT4A,PNLTM,A,6000,Jet,Heavy,4,6682,302400,56.6
JT3D,LAmax,D,8000,Jet,Heavy,4,6893,302400,59.8
JT3D,PNLTM,A,6000,Jet,Heavy,4,6893,302400,61.6
JT4A,EPNL,A,4000,Jet,Heavy,4,6682,302400,62.3
JT4A,LAmax,D,10000,Jet,Heavy,4,6682,302400,63.7
JT3D,LAmax,D,10000,Jet,Heavy,4,6893,302400,63.8
JT3D,SEL,A,4000,Jet,Heavy,4,6893,302400,64.5
JT3D,EPNL,A,4000,Jet,Heavy,4,6893,302400,64.7
JT4A,EPNL,A,6000,Jet,Heavy,4,6682,302400,64.8
JT3D,LAmax,D,12000,Jet,Heavy,4,6893,302400,66.8
JT3D,PNLTM,D,8000,Jet,Heavy,4,6893,302400,67
JT4A,LAmax,D,12000,Jet,Heavy,4,6682,302400,67.4
JT4A,PNLTM,D,10000,Jet,Heavy,4,6682,302400,68.2
JT4A,SEL,A,4000,Jet,Heavy,4,6682,302400,68.6
JT3D,SEL,A,6000,Jet,Heavy,4,6893,302400,68.9
JT3D,EPNL,A,6000,Jet,Heavy,4,6893,302400,69.8
JT3D,LAmax,D,15000,Jet,Heavy,4,6893,302400,70.3
JT4A,SEL,A,6000,Jet,Heavy,4,6682,302400,71.1
JT3D,PNLTM,D,10000,Jet,Heavy,4,6893,302400,71.9
JT4A,PNLTM,D,12000,Jet,Heavy,4,6682,302400,73.3
JT3D,SEL,D,8000,Jet,Heavy,4,6893,302400,73.4
JT4A,LAmax,D,15000,Jet,Heavy,4,6682,302400,73.5
JT3D,EPNL,D,8000,Jet,Heavy,4,6893,302400,75.2
JT3D,PNLTM,D,12000,Jet,Heavy,4,6893,302400,76.2
JT4A,EPNL,D,10000,Jet,Heavy,4,6682,302400,76.4
JT4A,SEL,D,10000,Jet,Heavy,4,6682,302400,76.9
JT3D,SEL,D,10000,Jet,Heavy,4,6893,302400,77.5
JT3D,PNLTM,D,15000,Jet,Heavy,4,6893,302400,78.4
JT3D,EPNL,D,10000,Jet,Heavy,4,6893,302400,80.1
JT4A,SEL,D,12000,Jet,Heavy,4,6682,302400,80.3
JT4A,PNLTM,D,15000,Jet,Heavy,4,6682,302400,80.5
JT3D,SEL,D,12000,Jet,Heavy,4,6893,302400,81
JT4A,EPNL,D,12000,Jet,Heavy,4,6682,302400,81.5
JT3D,EPNL,D,12000,Jet,Heavy,4,6893,302400,84.4
JT3D,SEL,D,15000,Jet,Heavy,4,6893,302400,85.1
JT3D,EPNL,D,15000,Jet,Heavy,4,6893,302400,86.6
JT4A,SEL,D,15000,Jet,Heavy,4,6682,302400,86.6
JT4A,EPNL,D,15000,Jet,Heavy,4,6682,302400,88.7
JT3DQ,LAmax,A,3000,Jet,Heavy,4,5622,334000,51
JT3DQ,LAmax,A,5000,Jet,Heavy,4,5622,334000,52.1
JT3DQ,PNLTM,A,3000,Jet,Heavy,4,5622,334000,56.9
JT3DQ,PNLTM,A,5000,Jet,Heavy,4,5622,334000,58.7
JT3DQ,LAmax,D,11000,Jet,Heavy,4,5622,334000,61.7
JT3DQ,EPNL,A,3000,Jet,Heavy,4,5622,334000,65.1
JT3DQ,SEL,A,3000,Jet,Heavy,4,5622,334000,66.7
JT3DQ,EPNL,A,5000,Jet,Heavy,4,5622,334000,66.9
JT3DQ,SEL,A,5000,Jet,Heavy,4,5622,334000,67.3
JT3DQ,PNLTM,D,11000,Jet,Heavy,4,5622,334000,71.1
